pos,turn,result
r1bq1rk1/ppp3bp/2n2np1/2P1p3/1P2p3/1QN2NP1/P4PBP/R1B2RK1,0,1
r1bq1r1k/ppp3bp/2n2np1/2P1p3/1P2p3/1QN2NP1/P4PBP/R1B2RK1,1,1
r1bq1r1k/ppp3bp/2n2np1/2P1p1N1/1P2p3/1QN3P1/P4PBP/R1B2RK1,0,1
r1bq1r1k/ppp3bp/5np1/2P1p1N1/1P1np3/1QN3P1/P4PBP/R1B2RK1,1,1
r1bq1r1k/ppp3bp/5np1/2P1p1N1/1PQnp3/2N3P1/P4PBP/R1B2RK1,0,1
r1bq1r1k/p1p3bp/5np1/1pP1p1N1/1PQnp3/2N3P1/P4PBP/R1B2RK1,1,1
r1bq1r1k/p1p3bp/1P3np1/4p1N1/1PQnp3/2N3P1/P4PBP/R1B2RK1,0,1
r1bq1r1k/2p3bp/1p3np1/4p1N1/1PQnp3/2N3P1/P4PBP/R1B2RK1,1,1
r1bq1r1k/2p3bp/1p3np1/4p1N1/1PQnp3/2N3P1/P4PBP/R1BR2K1,0,1
r2q1r1k/2p3bp/1p3np1/4p1N1/1PQnp1b1/2N3P1/P4PBP/R1BR2K1,1,1
r2q1r1k/2p3bp/1p3np1/4p1N1/1PQnp1b1/2N1B1P1/P4PBP/R2R2K1,0,1
r2q1r1k/2p3bp/1p3np1/4p1N1/1PQnp3/2N1B1P1/P4PBP/R2b2K1,1,1
r2q1r1k/2p3bp/1p3np1/4p1N1/1PQnp3/2N1B1P1/P4PBP/3R2K1,0,1
3q1r1k/2p3bp/1p3np1/4p1N1/1PQnp3/r1N1B1P1/P4PBP/3R2K1,1,1
3q1r1k/2p3bp/1p3np1/4p1N1/1PQBp3/r1N3P1/P4PBP/3R2K1,0,1
3q1r1k/2p3bp/1p3np1/6N1/1PQpp3/r1N3P1/P4PBP/3R2K1,1,1
3q1r1k/2p3bp/1p3np1/6N1/1PQRp3/r1N3P1/P4PBP/6K1,0,1
5r1k/2p1q1bp/1p3np1/6N1/1PQRp3/r1N3P1/P4PBP/6K1,1,1
5r1k/2p1q1bp/1p3np1/1N4N1/1PQRp3/r5P1/P4PBP/6K1,0,1
5r1k/2p1q1bp/1p3np1/1N4N1/1PQRp3/3r2P1/P4PBP/6K1,1,1
5r1k/2p1q1bp/1p2Nnp1/1N6/1PQRp3/3r2P1/P4PBP/6K1,0,1
5r1k/4q1bp/1p2Nnp1/1Np5/1PQRp3/3r2P1/P4PBP/6K1,1,1
5r1k/4q1bp/1p2Nnp1/1NP5/2QRp3/3r2P1/P4PBP/6K1,0,1
5r1k/4q1bp/4Nnp1/1Np5/2QRp3/3r2P1/P4PBP/6K1,1,1
5r1k/4q1bp/5np1/1NN5/2QRp3/3r2P1/P4PBP/6K1,0,1
5r1k/4q1bp/5np1/1NN5/2Qrp3/6P1/P4PBP/6K1,1,1
5r1k/4q1bp/5np1/2N5/2QNp3/6P1/P4PBP/6K1,0,1
5r1k/4q1bp/5np1/2N5/2QN4/4p1P1/P4PBP/6K1,1,1
5r1k/4q1bp/4Nnp1/8/2QN4/4p1P1/P4PBP/6K1,0,1
5r1k/4q1bp/4Nnp1/8/2QN4/6P1/P4pBP/6K1,1,1
5r1k/4q1bp/4Nnp1/8/2QN4/6P1/P4KBP/8,0,1
5r1k/4q1bp/4N1p1/8/2QN2n1/6P1/P4KBP/8,1,1
5r1k/4q1bp/4N1p1/8/2QN2n1/6P1/P5BP/6K1,0,1
5r1k/6bp/4N1p1/8/2QN2n1/q5P1/P5BP/6K1,1,1
5r1k/6bp/4N1p1/8/2Q3n1/qN4P1/P5BP/6K1,0,1
5r1k/6bp/4N1p1/4n3/2Q5/qN4P1/P5BP/6K1,1,1
5r1k/2Q3bp/4N1p1/4n3/8/qN4P1/P5BP/6K1,0,1
6rk/2Q3bp/4N1p1/4n3/8/qN4P1/P5BP/6K1,1,1
6rk/2Q3Np/6p1/4n3/8/qN4P1/P5BP/6K1,0,1
6rk/2Q3Np/6p1/4n3/8/1N4P1/Pq4BP/6K1,1,1
6rk/2Q4p/4N1p1/4n3/8/1N4P1/Pq4BP/6K1,0,1
6rk/2Q4p/4N1p1/8/8/1N1n2P1/Pq4BP/6K1,1,1
6rk/5Q1p/4N1p1/8/8/1N1n2P1/Pq4BP/6K1,0,1
2r4k/5Q1p/4N1p1/8/8/1N1n2P1/Pq4BP/6K1,1,1
2r4k/5Q1p/4N1p1/8/8/1N1n2P1/Pq5P/5BK1,0,1
2r4k/5Q1p/4N1p1/8/8/1N4P1/Pq5P/4nBK1,1,1
2r4k/5Q1p/4N1p1/8/3N4/6P1/Pq5P/4nBK1,0,1
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,0,1
rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR,1,1
rnbqkbnr/ppppp1pp/8/5p2/3P4/6P1/PPP1PP1P/RNBQKBNR,0,1
rnbqkbnr/ppppp2p/6p1/5p2/3P4/6P1/PPP1PP1P/RNBQKBNR,1,1
rnbqkbnr/ppppp2p/6p1/5p2/3P4/6P1/PPP1PPBP/RNBQK1NR,0,1
rnbqk1nr/ppppp1bp/6p1/5p2/3P4/6P1/PPP1PPBP/RNBQK1NR,1,1
rnbqk1nr/ppppp1bp/6p1/5p2/2PP4/6P1/PP2PPBP/RNBQK1NR,0,1
rnbqk1nr/ppp1p1bp/3p2p1/5p2/2PP4/6P1/PP2PPBP/RNBQK1NR,1,1
rnbqk1nr/ppp1p1bp/3p2p1/5p2/2PP4/5NP1/PP2PPBP/RNBQK2R,0,1
rnbqk2r/ppp1p1bp/3p1np1/5p2/2PP4/5NP1/PP2PPBP/RNBQK2R,1,1
rnbqk2r/ppp1p1bp/3p1np1/5p2/2PP4/5NP1/PP2PPBP/RNBQ1RK1,0,1
rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/5NP1/PP2PPBP/RNBQ1RK1,1,1
rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1,0,1
rnb1qrk1/ppp1p1bp/3p1np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1,1,1
rnb1qrk1/ppp1p1bp/3p1np1/5p2/2PP4/1PN2NP1/P3PPBP/R1BQ1RK1,0,1
rnb1qrk1/ppp3bp/3p1np1/4pp2/2PP4/1PN2NP1/P3PPBP/R1BQ1RK1,1,1
rnb1qrk1/ppp3bp/3p1np1/4Pp2/2P5/1PN2NP1/P3PPBP/R1BQ1RK1,0,1
rnb1qrk1/ppp3bp/5np1/4pp2/2P5/1PN2NP1/P3PPBP/R1BQ1RK1,1,1
rnb1qrk1/ppp3bp/5np1/4pp2/2P1P3/1PN2NP1/P4PBP/R1BQ1RK1,0,1
r1b1qrk1/ppp3bp/2n2np1/4pp2/2P1P3/1PN2NP1/P4PBP/R1BQ1RK1,1,1
r1b1qrk1/ppp3bp/2n2np1/4pp2/2P1P3/BPN2NP1/P4PBP/R2Q1RK1,0,1
r1b1q1k1/ppp2rbp/2n2np1/4pp2/2P1P3/BPN2NP1/P4PBP/R2Q1RK1,1,1
r1b1q1k1/ppp2rbp/2n2np1/4pP2/2P5/BPN2NP1/P4PBP/R2Q1RK1,0,1
r1b1q1k1/ppp2rbp/2n2n2/4pp2/2P5/BPN2NP1/P4PBP/R2Q1RK1,1,1
r1b1q1k1/ppp2rbp/2n2n2/4pp2/2P5/BPN2NP1/P1Q2PBP/R4RK1,0,1
r1b1q1k1/ppp2rb1/2n2n1p/4pp2/2P5/BPN2NP1/P1Q2PBP/R4RK1,1,1
r1b1q1k1/ppp2rb1/2n2n1p/4pp2/2P5/BPN2NP1/P1Q2PBP/3R1RK1,0,1
r1b1q1k1/ppp2rb1/2n2n1p/5p2/2P1p3/BPN2NP1/P1Q2PBP/3R1RK1,1,1
r1b1q1k1/ppp2rb1/2n2n1p/5p2/2P1p3/BPN2NP1/P1Q2PBP/3RR1K1,0,1
r3q1k1/ppp2rb1/2n1bn1p/5p2/2P1p3/BPN2NP1/P1Q2PBP/3RR1K1,1,1
r3q1k1/ppp2rb1/2n1bn1p/5p2/2P1p2N/BPN3P1/P1Q2PBP/3RR1K1,0,1
3rq1k1/ppp2rb1/2n1bn1p/5p2/2P1p2N/BPN3P1/P1Q2PBP/3RR1K1,1,1
3Rq1k1/ppp2rb1/2n1bn1p/5p2/2P1p2N/BPN3P1/P1Q2PBP/4R1K1,0,1
3q2k1/ppp2rb1/2n1bn1p/5p2/2P1p2N/BPN3P1/P1Q2PBP/4R1K1,1,1
3q2k1/ppp2rb1/2n1bn1p/5p2/2P1p2N/BPN3P1/P1Q2PBP/3R2K1,0,1
3q2k1/pppr2b1/2n1bn1p/5p2/2P1p2N/BPN3P1/P1Q2PBP/3R2K1,1,1
3q2k1/pppR2b1/2n1bn1p/5p2/2P1p2N/BPN3P1/P1Q2PBP/6K1,0,1
6k1/pppq2b1/2n1bn1p/5p2/2P1p2N/BPN3P1/P1Q2PBP/6K1,1,1
6k1/pppq2b1/2n1bn1p/5p2/2P1p2N/BPN3P1/P4PBP/3Q2K1,0,1
6k1/pppq2b1/4bn1p/5p2/2Pnp2N/BPN3P1/P4PBP/3Q2K1,1,1
6k1/pppq2b1/4bnNp/5p2/2Pnp3/BPN3P1/P4PBP/3Q2K1,0,1
6k1/p1pq2b1/1p2bnNp/5p2/2Pnp3/BPN3P1/P4PBP/3Q2K1,1,1
6k1/p1pq2b1/1p2bnNp/2P2p2/3np3/BPN3P1/P4PBP/3Q2K1,0,1
6k1/p1pq2b1/1p2b1Np/2P2p2/3np1n1/BPN3P1/P4PBP/3Q2K1,1,1
6k1/p1pq2b1/1p2b1Np/2P2p2/3np1n1/BPN3PP/P4PB1/3Q2K1,0,1
6k1/p1pq2b1/1p2b1Np/2P1np2/3np3/BPN3PP/P4PB1/3Q2K1,1,1
6k1/p1pq2b1/1p2b2p/2P1Np2/3np3/BPN3PP/P4PB1/3Q2K1,0,1
6k1/p1pq4/1p2b2p/2P1bp2/3np3/BPN3PP/P4PB1/3Q2K1,1,1
6k1/p1pq4/1p2b2p/2P1bp2/3np3/BPN3PP/P4PB1/3Q3K,0,1
6k1/p1pq1b2/1p5p/2P1bp2/3np3/BPN3PP/P4PB1/3Q3K,1,1
6k1/p1pq1b2/1p5p/2P1bp2/3np3/BP4PP/P3NPB1/3Q3K,0,1
6k1/p1p2b2/1p5p/2Pqbp2/3np3/BP4PP/P3NPB1/3Q3K,1,1
6k1/p1p2b2/1p5p/2Pqbp2/3np3/BPN3PP/P4PB1/3Q3K,0,1
6k1/p1pq1b2/1p5p/2P1bp2/3np3/BPN3PP/P4PB1/3Q3K,1,1
6k1/p1pq1b2/1p5p/2P1bp2/3np1P1/BPN4P/P4PB1/3Q3K,0,1
6k1/p1pq1b2/1p5p/2P1b3/3np1p1/BPN4P/P4PB1/3Q3K,1,1
6k1/p1pq1b2/1p5p/2P1b3/3np1P1/BPN5/P4PB1/3Q3K,0,1
6k1/p1p1qb2/1p5p/2P1b3/3np1P1/BPN5/P4PB1/3Q3K,1,1
6k1/p1p1qb2/1p5p/2P1b3/3np1P1/BPN5/P4PB1/3Q2K1,0,1
6k1/p1p1qb2/7p/2p1b3/3np1P1/BPN5/P4PB1/3Q2K1,1,1
6k1/p1p1qb2/7p/2p1b3/3nN1P1/BP6/P4PB1/3Q2K1,0,1
6k1/p1p2b2/7p/2p1b3/3nN1Pq/BP6/P4PB1/3Q2K1,1,1
6k1/p1p2b2/7p/2B1b3/3nN1Pq/1P6/P4PB1/3Q2K1,0,1
6k1/p1p2b2/7p/2B1b3/3nN1P1/1P6/P4PBq/3Q2K1,1,1
6k1/p1p2b2/7p/2B1b3/3nN1P1/1P6/P4PBq/3Q1K2,0,1
6k1/p1p2b2/7p/2B1b3/3nNqP1/1P6/P4PB1/3Q1K2,1,1
6k1/p1p2b2/7p/4b3/3BNqP1/1P6/P4PB1/3Q1K2,0,1
6k1/p1p2b2/7p/8/3bNqP1/1P6/P4PB1/3Q1K2,1,1
6k1/p1p2b2/7p/8/3QNqP1/1P6/P4PB1/5K2,0,1
6k1/p1p2b2/7p/8/3QN1P1/1P6/P4PB1/2q2K2,1,1
6k1/p1p2b2/7p/8/3QN1P1/1P6/P3KPB1/2q5,0,1
6k1/p1p2b2/7p/8/3QN1P1/1P6/P1q1KPB1/8,1,1
6k1/p1p2b2/7p/8/4N1P1/1P6/P1qQKPB1/8,0,1
6k1/p1p2b2/2q4p/8/4N1P1/1P6/P2QKPB1/8,1,1
6k1/p1p2b2/2q4p/8/4N1P1/1P6/P2Q1PB1/5K2,0,1
6k1/p1p2b2/6qp/8/4N1P1/1P6/P2Q1PB1/5K2,1,1
6k1/p1p2b2/6qp/8/4N1P1/1P6/P2Q1PB1/6K1,0,1
6k1/p4b2/2p3qp/8/4N1P1/1P6/P2Q1PB1/6K1,1,1
6k1/p4b2/2pQ2qp/8/4N1P1/1P6/P4PB1/6K1,0,1
8/p4bk1/2pQ2qp/8/4N1P1/1P6/P4PB1/6K1,1,1
8/p4bk1/2p3Qp/8/4N1P1/1P6/P4PB1/6K1,0,1
8/p5k1/2p3bp/8/4N1P1/1P6/P4PB1/6K1,1,1
8/p5k1/2p3bp/8/4NPP1/1P6/P5B1/6K1,0,1
rnbqkbnr/pppppppp/8/8/2P5/8/PP1PPPPP/RNBQKBNR,0,0
rnbqkbnr/pppp1ppp/4p3/8/2P5/8/PP1PPPPP/RNBQKBNR,1,0
rnbqkbnr/pppp1ppp/4p3/8/2P5/6P1/PP1PPP1P/RNBQKBNR,0,0
rnbqkbnr/pppp2pp/4p3/5p2/2P5/6P1/PP1PPP1P/RNBQKBNR,1,0
rnbqkbnr/pppp2pp/4p3/5p2/2P5/6P1/PP1PPPBP/RNBQK1NR,0,0
rnbqkb1r/pppp2pp/4pn2/5p2/2P5/6P1/PP1PPPBP/RNBQK1NR,1,0
rnbqkb1r/pppp2pp/4pn2/5p2/2PP4/6P1/PP2PPBP/RNBQK1NR,0,0
rnbqkb1r/ppp3pp/4pn2/3p1p2/2PP4/6P1/PP2PPBP/RNBQK1NR,1,0
rnbqkb1r/ppp3pp/4pn2/3p1p2/2PP4/5NP1/PP2PPBP/RNBQK2R,0,0
rnbqkb1r/pp4pp/2p1pn2/3p1p2/2PP4/5NP1/PP2PPBP/RNBQK2R,1,0
rnbqkb1r/pp4pp/2p1pn2/3p1p2/2PP4/5NP1/PPQ1PPBP/RNB1K2R,0,0
rnbqk2r/pp4pp/2pbpn2/3p1p2/2PP4/5NP1/PPQ1PPBP/RNB1K2R,1,0
rnbqk2r/pp4pp/2pbpn2/3p1p2/2PP4/5NP1/PPQ1PPBP/RNB2RK1,0,0
rnbq1rk1/pp4pp/2pbpn2/3p1p2/2PP4/5NP1/PPQ1PPBP/RNB2RK1,1,0
rnbq1rk1/pp4pp/2pbpn2/3pNp2/2PP4/6P1/PPQ1PPBP/RNB2RK1,0,0
r1bq1rk1/pp1n2pp/2pbpn2/3pNp2/2PP4/6P1/PPQ1PPBP/RNB2RK1,1,0
r1bq1rk1/pp1n2pp/2pbpn2/3p1p2/2PP4/3N2P1/PPQ1PPBP/RNB2RK1,0,0
r1b2rk1/pp1nq1pp/2pbpn2/3p1p2/2PP4/3N2P1/PPQ1PPBP/RNB2RK1,1,0
r1b2rk1/pp1nq1pp/2pbpn2/3p1p2/2PP4/3N2P1/PPQNPPBP/R1B2RK1,0,0
r1b2rk1/pp1nq1pp/2pb1n2/3ppp2/2PP4/3N2P1/PPQNPPBP/R1B2RK1,1,0
r1b2rk1/pp1nq1pp/2pb1n2/3pPp2/2P5/3N2P1/PPQNPPBP/R1B2RK1,0,0
r1b2rk1/pp2q1pp/2pb1n2/3pnp2/2P5/3N2P1/PPQNPPBP/R1B2RK1,1,0
r1b2rk1/pp2q1pp/2pb1n2/3pNp2/2P5/6P1/PPQNPPBP/R1B2RK1,0,0
r1b2rk1/pp2q1pp/2p2n2/3pbp2/2P5/6P1/PPQNPPBP/R1B2RK1,1,0
r1b2rk1/pp2q1pp/2p2n2/3pbp2/2P5/5NP1/PPQ1PPBP/R1B2RK1,0,0
r1b2rk1/pp2q1pp/2pb1n2/3p1p2/2P5/5NP1/PPQ1PPBP/R1B2RK1,1,0
r1b2rk1/pp2q1pp/2pb1n2/3p1pB1/2P5/5NP1/PPQ1PPBP/R4RK1,0,0
r1b2rk1/pp2q1pp/2pb1n2/5pB1/2p5/5NP1/PPQ1PPBP/R4RK1,1,0
r1b2rk1/pp2q1pp/2pb1n2/5pB1/2Q5/5NP1/PP2PPBP/R4RK1,0,0
r4rk1/pp2q1pp/2pbbn2/5pB1/2Q5/5NP1/PP2PPBP/R4RK1,1,0
r4rk1/pp2q1pp/2pbbn2/5pB1/8/5NP1/PPQ1PPBP/R4RK1,0,0
r4rk1/pp3qpp/2pbbn2/5pB1/8/5NP1/PPQ1PPBP/R4RK1,1,0
r4rk1/pp3qpp/2pbbn2/5pB1/3N4/6P1/PPQ1PPBP/R4RK1,0,0
r4rk1/pp3qpp/2pbb3/5pB1/3Nn3/6P1/PPQ1PPBP/R4RK1,1,0
r4rk1/pp3qpp/2pbb3/5p2/3Nn3/4B1P1/PPQ1PPBP/R4RK1,0,0
4rrk1/pp3qpp/2pbb3/5p2/3Nn3/4B1P1/PPQ1PPBP/R4RK1,1,0
4rrk1/pp3qpp/2pbb3/5p2/3Nn3/4BPP1/PPQ1P1BP/R4RK1,0,0
4rrk1/pp3qpp/2pbb3/5p2/3N4/4BPn1/PPQ1P1BP/R4RK1,1,0
4rrk1/pp3qpp/2pbb3/5p2/3N4/4BPP1/PPQ1P1B1/R4RK1,0,0
4rrk1/pp3qpp/2p1b3/5p2/3N4/4BPb1/PPQ1P1B1/R4RK1,1,0
4rrk1/pp3qpp/2p1b3/5p2/3N4/4BPb1/PPQ1P1B1/R2R2K1,0,0
4rrk1/pp3qpp/2p1b3/8/3N1p2/4BPb1/PPQ1P1B1/R2R2K1,1,0
4rrk1/pp3qpp/2p1b3/8/3N1p2/5Pb1/PPQ1PBB1/R2R2K1,0,0
4rrk1/pp4pp/2p1b3/7q/3N1p2/5Pb1/PPQ1PBB1/R2R2K1,1,0
4rrk1/pp4pp/2p1b3/7q/3N1p2/5PB1/PPQ1P1B1/R2R2K1,0,0
4rrk1/pp4pp/2p1b3/7q/3N4/5Pp1/PPQ1P1B1/R2R2K1,1,0
4rrk1/pp4pp/2p1N3/7q/8/5Pp1/PPQ1P1B1/R2R2K1,0,0
4rrk1/pp4pp/2p1N3/8/8/5Pp1/PPQ1P1Bq/R2R2K1,1,0
4rrk1/pp4pp/2p1N3/8/8/5Pp1/PPQ1P1Bq/R2R1K2,0,0
5rk1/pp4pp/2p1r3/8/8/5Pp1/PPQ1P1Bq/R2R1K2,1,0
5rk1/pp4pp/2p1r3/8/2Q5/5Pp1/PP2P1Bq/R2R1K2,0,0
5rk1/pp4pp/2p1r2q/8/2Q5/5Pp1/PP2P1B1/R2R1K2,1,0
5rk1/pp4pp/2pRr2q/8/2Q5/5Pp1/PP2P1B1/R4K2,0,0
4r1k1/pp4pp/2pRr2q/8/2Q5/5Pp1/PP2P1B1/R4K2,1,0
4r1k1/pp4pp/2pRr2q/8/2Q5/5Pp1/PP2P1B1/3R1K2,0,0
4r1k1/pp4pp/2pRr3/8/2Q5/4qPp1/PP2P1B1/3R1K2,1,0
4r1k1/pp4pp/2pRr3/8/2Q5/4qPp1/PP2P1B1/3RK3,0,0
4r1k1/p5pp/2pRr3/1p6/2Q5/4qPp1/PP2P1B1/3RK3,1,0
4r1k1/p5pp/2p1R3/1p6/2Q5/4qPp1/PP2P1B1/3RK3,0,0
4r1k1/p5pp/2p1R3/1p6/2Q5/5Pp1/PP2PqB1/3RK3,1,0
4r1k1/p5pp/2p1R3/1p6/2Q5/5Pp1/PP1KPqB1/3R4,0,0
3r2k1/p5pp/2p1R3/1p6/2Q5/5Pp1/PP1KPqB1/3R4,1,0
3r2k1/p5pp/2p1R3/1p6/2Q5/5Pp1/PPK1PqB1/3R4,0,0
3r2k1/p5pp/2p1R3/8/2p5/5Pp1/PPK1PqB1/3R4,1,0
3R2k1/p5pp/2p1R3/8/2p5/5Pp1/PPK1PqB1/8,0,0
3R4/p4kpp/2p1R3/8/2p5/5Pp1/PPK1PqB1/8,1,0
3R4/p4kpp/2p1R3/8/2p5/5PpB/PPK1Pq2/8,0,0
3R4/p4kpp/2p1R3/8/2p5/5P1B/PPK1Pqp1/8,1,0
8/p2R1kpp/2p1R3/8/2p5/5P1B/PPK1Pqp1/8,0,0
5k2/p2R2pp/2p1R3/8/2p5/5P1B/PPK1Pqp1/8,1,0
3R1k2/p5pp/2p1R3/8/2p5/5P1B/PPK1Pqp1/8,0,0
3R4/p4kpp/2p1R3/8/2p5/5P1B/PPK1Pqp1/8,1,0
8/p2R1kpp/2p1R3/8/2p5/5P1B/PPK1Pqp1/8,0,0
5k2/p2R2pp/2p1R3/8/2p5/5P1B/PPK1Pqp1/8,1,0
4Rk2/p2R2pp/2p5/8/2p5/5P1B/PPK1Pqp1/8,0,0
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R,0,1
rnbqkbnr/ppppp1pp/8/5p2/8/5N2/PPPPPPPP/RNBQKB1R,1,1
rnbqkbnr/ppppp1pp/8/5p2/2P5/5N2/PP1PPPPP/RNBQKB1R,0,1
rnbqkb1r/ppppp1pp/5n2/5p2/2P5/5N2/PP1PPPPP/RNBQKB1R,1,1
rnbqkb1r/ppppp1pp/5n2/5p2/2P5/2N2N2/PP1PPPPP/R1BQKB1R,0,1
rnbqkb1r/ppppp2p/5np1/5p2/2P5/2N2N2/PP1PPPPP/R1BQKB1R,1,1
rnbqkb1r/ppppp2p/5np1/5p2/2PP4/2N2N2/PP2PPPP/R1BQKB1R,0,1
rnbqk2r/ppppp1bp/5np1/5p2/2PP4/2N2N2/PP2PPPP/R1BQKB1R,1,1
rnbqk2r/ppppp1bp/5np1/5p2/2PP1B2/2N2N2/PP2PPPP/R2QKB1R,0,1
rnbq1rk1/ppppp1bp/5np1/5p2/2PP1B2/2N2N2/PP2PPPP/R2QKB1R,1,1
rnbq1rk1/ppppp1bp/5np1/5p2/2PP1B2/2N1PN2/PP3PPP/R2QKB1R,0,1
rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP1B2/2N1PN2/PP3PPP/R2QKB1R,1,1
rnbq1rk1/ppp1p1bp/3p1np1/2P2p2/3P1B2/2N1PN2/PP3PPP/R2QKB1R,0,1
rnb1qrk1/ppp1p1bp/3p1np1/2P2p2/3P1B2/2N1PN2/PP3PPP/R2QKB1R,1,1
rnb1qrk1/ppp1p1bp/3p1np1/2P2p2/2BP1B2/2N1PN2/PP3PPP/R2QK2R,0,1
rnb1qr1k/ppp1p1bp/3p1np1/2P2p2/2BP1B2/2N1PN2/PP3PPP/R2QK2R,1,1
rnb1qr1k/ppp1p1bp/3p1np1/2P2p2/2BP1B1P/2N1PN2/PP3PP1/R2QK2R,0,1
r1b1qr1k/ppp1p1bp/n2p1np1/2P2p2/2BP1B1P/2N1PN2/PP3PP1/R2QK2R,1,1
r1b1qr1k/ppp1p1bp/n2p1np1/2P2p2/2BP1B1P/2N1PN2/PP2QPP1/R3K2R,0,1
r1b1qr1k/ppp1p1bp/n2p2p1/2P2p1n/2BP1B1P/2N1PN2/PP2QPP1/R3K2R,1,1
r1b1qr1k/ppp1p1bp/n2p2p1/2P2p1n/2BP3P/2N1PN2/PP2QPPB/R3K2R,0,1
r1b1qr1k/ppp3bp/n2p2p1/2P1pp1n/2BP3P/2N1PN2/PP2QPPB/R3K2R,1,1
r1b1qr1k/ppp3bp/n2P2p1/4pp1n/2BP3P/2N1PN2/PP2QPPB/R3K2R,0,1
r1b1qr1k/pp4bp/n2p2p1/4pp1n/2BP3P/2N1PN2/PP2QPPB/R3K2R,1,1
r1b1qr1k/pp4bp/n2p2p1/1B2pp1n/3P3P/2N1PN2/PP2QPPB/R3K2R,0,1
r1b2r1k/pp2q1bp/n2p2p1/1B2pp1n/3P3P/2N1PN2/PP2QPPB/R3K2R,1,1
r1b2r1k/pp2q1bp/n2p2p1/1B2pp1n/3P3P/2N1PN2/PP2QPPB/R4RK1,0,1
r1b2r1k/ppn1q1bp/3p2p1/1B2pp1n/3P3P/2N1PN2/PP2QPPB/R4RK1,1,1
r1b2r1k/ppn1q1bp/3p2p1/4pp1n/B2P3P/2N1PN2/PP2QPPB/R4RK1,0,1
r1b2r1k/ppn1q1bp/3p2p1/4p2n/B2P1p1P/2N1PN2/PP2QPPB/R4RK1,1,1
r1b2r1k/ppn1q1bp/3p2p1/4P2n/B4p1P/2N1PN2/PP2QPPB/R4RK1,0,1
r1b2r1k/ppn1q1bp/6p1/4p2n/B4p1P/2N1PN2/PP2QPPB/R4RK1,1,1
r1b2r1k/ppn1q1bp/6p1/4p2n/B4P1P/2N2N2/PP2QPPB/R4RK1,0,1
r4r1k/ppn1q1bp/6p1/4p2n/B4PbP/2N2N2/PP2QPPB/R4RK1,1,1
r4r1k/ppn1q1bp/6p1/4p2n/B4PbP/2N2N2/PP2QPPB/R3R1K1,0,1
r4r1k/ppn1q1bp/6p1/4p3/B4nbP/2N2N2/PP2QPPB/R3R1K1,1,1
r4r1k/ppn1q1bp/6p1/4p3/B4BbP/2N2N2/PP2QPP1/R3R1K1,0,1
r6k/ppn1q1bp/6p1/4p3/B4rbP/2N2N2/PP2QPP1/R3R1K1,1,1
r6k/ppn1q1bp/6p1/4p3/B4rbP/2N1QN2/PP3PP1/R3R1K1,0,1
r6k/ppn1q1bp/6p1/4p3/B5bP/2N1Qr2/PP3PP1/R3R1K1,1,1
r6k/ppn1q1bp/6p1/4p3/B5bP/2N1QP2/PP3P2/R3R1K1,0,1
r6k/ppn1q1bp/6p1/4p2b/B6P/2N1QP2/PP3P2/R3R1K1,1,1
r6k/ppn1q1bp/6p1/4p2b/B4P1P/2N1Q3/PP3P2/R3R1K1,0,1
5r1k/ppn1q1bp/6p1/4p2b/B4P1P/2N1Q3/PP3P2/R3R1K1,1,1
5r1k/ppn1q1bp/6p1/4p2b/5P1P/2N1Q3/PP3P2/R2BR1K1,0,1
5r1k/ppn3bp/6p1/4p2b/5P1q/2N1Q3/PP3P2/R2BR1K1,1,1
5r1k/ppn3bp/6p1/4P2b/7q/2N1Q3/PP3P2/R2BR1K1,0,1
7k/ppn3bp/6p1/4Pr1b/7q/2N1Q3/PP3P2/R2BR1K1,1,1
7k/ppn3bp/6p1/4Pr1B/7q/2N1Q3/PP3P2/R3R1K1,0,1
7k/ppn3bp/6p1/4P2r/7q/2N1Q3/PP3P2/R3R1K1,1,1
7k/ppn3bp/6p1/4P2r/7q/2N1Q3/PP3P2/R3RK2,0,1
7k/pp4bp/4n1p1/4P2r/7q/2N1Q3/PP3P2/R3RK2,1,1
7k/pp4bp/4n1p1/4P2r/7q/2N2Q2/PP3P2/R3RK2,0,1
7k/pp4bp/6p1/4P2r/5n1q/2N2Q2/PP3P2/R3RK2,1,1
7k/pp4bp/6p1/4P2r/5n1q/5Q2/PP2NP2/R3RK2,0,1
7k/pp4bp/6p1/4P2r/7q/5Q2/PP2nP2/R3RK2,1,1
7k/pp4bp/6p1/4P2r/7q/5Q2/PP2KP2/R3R3,0,1
7k/pp4bp/6p1/4P2r/2q5/5Q2/PP2KP2/R3R3,1,1
7k/pp4bp/6p1/4P2r/2q5/5Q2/PP3P2/R2KR3,0,1
7k/pp4bp/6p1/4P3/2q4r/5Q2/PP3P2/R2KR3,1,1
7k/pp4bp/6p1/4P3/2q4r/5Q2/PP2RP2/R2K4,0,1
